R. Gen. Neto, 234,-30.02313466,-51.20829475
R. Dr. Vale, 153,-30.02313162,-51.20812071
R. Pelotas, 279,-30.02311556,-51.21284518
R. Barao de Santo Angelo, 428,-30.02305921,-51.20443543
Av. Cristovao Colombo, 921,-30.02302423,-51.20946495
R. Dinarte Ribeiro, 17,-30.02297252,-51.20412011
Pca. Dr. Mauricio Cardoso, 61,-30.0229543,-51.20302965
R. Pelotas, 215,-30.02290604,-51.21306854
Pca. Dr. Mauricio Cardoso, 129,-30.02286499,-51.20216233
R. Dr. Timoteo, 840,-30.02283843,-51.19981967
R. Gen. Neto, 328,-30.02282714,-51.20799833
R. Eng Saldanha, 136,-30.02278243,-51.20682764
R. Comendador Coruja, 10,-30.02273004,-51.21568169
R. Eng Alvaro Nunes Pereira, 120,-30.02272317,-51.20660753
R. Tobias da Silva, 66,-30.02269365,-51.20120841
R. Dr. Vale, 41,-30.02260426,-51.20836608
R. Tobias da Silva, 160,-30.02258316,-51.20014136
Av. Cristovao Colombo, 987,-30.02253195,-51.2089807
Av. Farrapos, 858,-30.02251285,-51.21260732
R. Ramiro Barcelos, 344,-30.02244022,-51.21205218
R. Dr. Timoteo, 782,-30.02242514,-51.19985239
R. Santo Inacio, 346,-30.02237394,-51.20530026
R. Ramiro Barcelos, 256,-30.02221872,-51.21229457
Pca. Dr. Mauricio Cardoso, 140,-30.0222115,-51.20253324
R. Felix da Cunha, 1027,-30.02215439,-51.20207609
Av. Cristovao Colombo, 1085,-30.02198131,-51.20845993
R. Voluntarios da Patria, 1370,-30.02191477,-51.21544366
R. Gen. Neto, 410,-30.02184738,-51.20709919
R. Ramiro Barcelos, 196,-30.02179596,-51.21278932
R. Eng Alvaro Nunes Pereira, 230,-30.02179402,-51.20615427
R. Santo Inacio, 410,-30.02174712,-51.20493542
R. Eng Saldanha, 30,-30.02174542,-51.2065202
R. Dr. Timoteo, 710,-30.02161364,-51.19992231
R. Marques do Herval, 116,-30.0215152,-51.20331604
R. Marques do Herval, 220,-30.02145231,-51.20216551
Av. Cristovao Colombo, 1157,-30.02141241,-51.20795778
R. Marques do Herval, 316,-30.02140195,-51.20131139
R. Felix da Cunha, 925,-30.0213297,-51.20213552
R. Marques do Herval, 52,-30.02116858,-51.20388543
R. Eng Alvaro Nunes Pereira, 316,-30.02108972,-51.20579964
R. Voluntarios da Patria, 1486,-30.02107695,-51.2150044
R. Santo Inacio, 530,-30.02100549,-51.20450694
R. Gen. Neto, 534,-30.02089652,-51.20633196
R. Ramiro Barcelos, 44,-30.02080878,-51.21423368
R. Dr. Timoteo, 642,-30.02077969,-51.19996835
R. Marques do Pombal, 139,-30.02025984,-51.20346648
R. Felix da Cunha, 833,-30.02019428,-51.20221951
R. Marques do Pombal, 251,-30.02018003,-51.20191251
R. Eng Alvaro Nunes Pereira, 400,-30.02016099,-51.20529684
R. Dr. Timoteo, 604,-30.02013382,-51.20000884
R. Marques do Pombal, 327,-30.02011856,-51.20083207
R. Marques do Pombal, 403,-30.02008334,-51.20025917
Av. Cristovao Colombo, 1349,-30.01995639,-51.20670545
Av. Mercedes, 145,-30.01978195,-51.20110679
R. Visconde do Rio Branco, 781,-30.01961309,-51.20359377
R. Dr. Timoteo, 526,-30.01958508,-51.2000761
R. Felix da Cunha, 753,-30.01951657,-51.20227278
R. Cancio Gomes, 765,-30.01919256,-51.20607338
Pca. Monsenhor Emilio Lottermann, 51,-30.01909114,-51.20417685
Trav. Carmem, 110,-30.01905722,-51.20462416
R. Visconde do Rio Branco, 691,-30.01867331,-51.20348852
R. Dr. Timoteo, 416,-30.01866528,-51.20015712
R. Felix da Cunha, 667,-30.01866283,-51.20234007
Trav. Carmem, 42,-30.01861554,-51.20467066
Av. Cristovao Colombo, 1527,-30.01861118,-51.20553298
Av. Mercedes, 39,-30.0186044,-51.20119973
R. Dr. Timoteo, 390,-30.01845857,-51.20017081
Av. Cristovao Colombo, 1577,-30.01839237,-51.2050013
Av. Cristovao Colombo, 1679,-30.01832845,-51.2040383
Av. Cristovao Colombo, 1787,-30.0182598,-51.20286486
Av. Cristovao Colombo, 1931,-30.01817131,-51.20127758
Av. Cristovao Colombo, 1989,-30.01813979,-51.20068147
R. Cancio Gomes, 111,-30.01563593,-51.21160886
